ksp,pc,rtol,max_it,converged,reason,iterations,solve_time_sec,final_residual_norm,rel_error_to_ones,note,matrix_id,nrows,ncols,nnz_used,applicable,converged_clean,iterations_clean,nnz,density,nnz_per_row_mean,nnz_per_row_std,nnz_per_row_min,nnz_per_row_max,zero_diag_fraction,diag_abs_mean,diag_abs_std,diag_dominance_fraction,norm_1,norm_inf,symmetry_score_struct,row_norm2_mean,row_norm2_std,row_norm2_min,row_norm2_max,col_norm2_mean,col_norm2_std,col_norm2_min,col_norm2_max,diag_abs_min,diag_abs_max,tiny_diag_fraction,symmetry_numeric_fro_ratio,spec_radius_est,sigma_max_est_power,row_norm2_spread,pseudo_kappa,best_time,fast_label
tfqmr,jacobi,1e-08,500,1,2,16,0.000330707989633,2561.163290699861,2.52228839865712,,adder_dcop_36,1813,1813,11246,1,True,16.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025877962009618,0.0086832655631368,0.5686707115278544,1.713716390479297,1.7137180669079568,0.7045171616574782,0.0127089154555917,0.0992628026255316,2.0000399167602233e-12,1.0623433502359594,0.0127088657472741,0.0992628089898245,2.000037514757625e-12,1.0623063218177369,0.0,0.35676425431501,0.0066188637617209,0.0014921774778064,1.186742571373414,1.1947525837195994,531161074003.3642,634606065536.7968,0.0001039169728755,0
tfqmr,jacobi,1e-08,500,1,2,14,0.0003050419036298,4521.01878703036,1.9427510653905724,,adder_dcop_37,1813,1813,11246,1,True,14.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.002562663338946,0.008200029375683,0.5741864313292885,1.6722431543584546,1.6726585379668668,0.7045171616574782,0.0126855785509178,0.0992206038795096,2.000000000016e-12,1.055260372741565,0.0126857028175806,0.0992205879916567,2.000000000016e-12,1.0552563377871524,0.0,0.33603052274754,0.0066188637617209,0.0015229053901246,1.171883406781607,1.1822830544876526,527630186366.5615,623808228377.3478,0.0001112080644816,0
tfqmr,jacobi,1e-08,500,1,2,18,0.0003718340303748,2333.783388732395,1.4193498018663504,,adder_dcop_38,1813,1813,11246,1,True,18.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025542269830825,0.0081104314670362,0.5686707115278544,1.6641049379554669,1.6643690204895814,0.7045171616574782,0.0126764440802411,0.099214029955435,2.2089432651761384e-12,1.0539823330976723,0.0126759245837063,0.0992140963294311,2.208945020815089e-12,1.053982261258482,0.0,0.33203104887613,0.0066188637617209,0.000923456410134,1.1690396380496877,1.179935681650246,477143233922.592,562998326963.2563,9.620795026421548e-05,0
tfqmr,jacobi,1e-08,500,1,2,20,0.0004075421020388,2363.0516271481292,1.1433861557000362,,adder_dcop_39,1813,1813,11246,1,True,20.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025505653227666,0.008104921353515,0.5703254274682846,1.6636674769244886,1.663698112543071,0.7045171616574782,0.0126717435703743,0.0992140133456501,2.2087519908045936e-12,1.053911499956597,0.0126714337273492,0.0992140529187149,2.2087525534840138e-12,1.0539114126039792,0.0,0.33180653847706,0.0066188637617209,0.0006600215057387,1.1688978984756992,1.179804471433462,477152484454.664,562946634715.1981,0.000148250022903,0
tfqmr,jacobi,1e-08,500,1,2,18,0.0003745418507605,2417.30114550126,1.0540486919377636,,adder_dcop_40,1813,1813,11246,1,True,18.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025529327845037,0.0081366319315795,0.5752895752895753,1.6663587438262597,1.6664332086504678,0.7045171616574782,0.0126742037229854,0.0992164617029327,2.208652659368994e-12,1.0543441517237342,0.0126740004602095,0.0992164876681082,2.208652547098278e-12,1.0543440489008986,0.0,0.33317487172767,0.0066188637617209,0.0004720545694461,1.1698463318330394,1.1806047002164013,477369833256.1524,563585068883.7333,0.000291834003292,0
tfqmr,jacobi,1e-08,500,1,2,22,0.000440957956016,3958.846260820111,1.014498655393839,,adder_dcop_41,1813,1813,11246,1,True,22.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025507983735093,0.0081074494731644,0.583011583011583,1.6637708582201514,1.663825889456295,0.7045171616574782,0.0126725802579195,0.0992141677549702,2.2085994196532545e-12,1.0539342188627725,0.0126716148654738,0.0992142910593322,2.208598651135627e-12,1.053934255757894,0.0,0.33187860025163,0.0066188637617209,0.0010406523252374,1.1689492370595755,1.1798466250200663,477195732953.8002,563017774999.5181,0.0001186250010505,0
tfqmr,jacobi,1e-08,500,1,2,22,0.0004423330537974,2345.2113251101837,1.0110278437387992,,adder_dcop_42,1813,1813,11246,1,True,22.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025488696984332,0.0081028669032567,0.5819084390512962,1.6634665698526443,1.6634146118427555,0.7045171616574782,0.0126698695943808,0.099214025463707,2.2086217170456977e-12,1.0538796827829615,0.0126694984746348,0.0992140728558855,2.2086212234255278e-12,1.0538797800519373,0.0,0.33170551209594,0.0066188637617209,0.0007572238901841,1.168834243697472,1.1797455792820997,477166223011.0889,562934742180.0686,9.966595098376274e-05,0
minres,jacobi,1e-08,500,1,2,162,0.0017098749522119,0.0069352842695737,1.5559247744904312,,adder_dcop_43,1813,1813,11246,1,True,162.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025505451009055,0.0081078509257647,0.5808052950910094,1.6638170142481814,1.6638528016257252,0.7045171616574782,0.012671469825454,0.0992143238161781,2.208645754214734e-12,1.053943698587488,0.0126712070208148,0.0992143573807465,2.2086455568542348e-12,1.0539437517239374,0.0,0.33190863162109,0.0066188637617209,0.0005055714611612,1.1689708806265435,1.1798641962764904,477190014096.3118,563019412452.9121,0.0001211250200867,0
tfqmr,jacobi,1e-08,500,1,2,22,0.0004504171665757,2391.8981375014655,1.011904860191569,,adder_dcop_43,1813,1813,11246,1,True,22.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025505451009055,0.0081078509257647,0.5808052950910094,1.6638170142481814,1.6638528016257252,0.7045171616574782,0.012671469825454,0.0992143238161781,2.208645754214734e-12,1.053943698587488,0.0126712070208148,0.0992143573807465,2.2086455568542348e-12,1.0539437517239374,0.0,0.33190863162109,0.0066188637617209,0.0005055714611612,1.1689708806265435,1.1798641962764904,477190014096.3118,563019412452.9121,0.0001211250200867,0
tfqmr,jacobi,1e-08,500,1,2,18,0.0003666249103844,2196.150570979027,1.0121155811132807,,adder_dcop_44,1813,1813,11245,1,True,18.0,11245,0.0034210848961459,6.202426916712631,30.777180009439817,1.0,1310.0,0.0066188637617209,0.0025485625678016,0.0081039054578396,0.5874241588527302,1.66355173570062,1.6635181026248085,0.7045798132503335,0.0126691055026338,0.0992141973199025,2.208668231544624e-12,1.053896153518851,0.0126690289863144,0.0992142070905843,2.2086682719286383e-12,1.0538962534227725,0.0,0.33175781559602,0.0066188637617209,0.0005383482064768,1.1688699481167433,1.1797761222253764,477163631217.62866,562946258504.9135,0.0003666249103844,1
minres,jacobi,1e-08,500,1,2,146,0.0015176248271018,0.0069435307725514,1.8348474910673709,,adder_dcop_45,1813,1813,11246,1,True,146.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025508465296957,0.008108512124277,0.592388306674021,1.6638455206057867,1.6638803165525535,0.7045171616574782,0.0126718752011874,0.0992143622461683,2.20867941212305e-12,1.053948315928415,0.0126718045537742,0.0992143712693847,2.2086795222218666e-12,1.0539483528118794,0.0,0.33192320844294,0.0066188637617209,0.0004387742967339,1.1689800428137085,1.1798727195786023,477184832775.40393,563017366388.3765,0.0001140409149229,0
tfqmr,jacobi,1e-08,500,1,2,20,0.0004077921621501,2331.276247693148,1.012132725258815,,adder_dcop_45,1813,1813,11246,1,True,20.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025508465296957,0.008108512124277,0.592388306674021,1.6638455206057867,1.6638803165525535,0.7045171616574782,0.0126718752011874,0.0992143622461683,2.20867941212305e-12,1.053948315928415,0.0126718045537742,0.0992143712693847,2.2086795222218666e-12,1.0539483528118794,0.0,0.33192320844294,0.0066188637617209,0.0004387742967339,1.1689800428137085,1.1798727195786023,477184832775.40393,563017366388.3765,0.0001140409149229,0
tfqmr,jacobi,1e-08,500,1,2,18,0.0003944169729948,2224.3184044180266,1.0121312486702247,,adder_dcop_46,1813,1813,11246,1,True,18.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.002549074555118,0.0081057722658266,0.5852178709321566,1.66367912562501,1.6636746775354747,0.7045171616574782,0.0126696441796144,0.0992143086023235,2.208689981069325e-12,1.0539207615106907,0.012669514947336,0.0992143251051699,2.20869015707025e-12,1.0539208467509107,0.0,0.33183592240632,0.0066188637617209,0.0004894756872328,1.1689231009794394,1.1798217327758462,477170073909.80286,562975623429.0422,0.0003944169729948,1
minres,jacobi,1e-08,500,1,2,168,0.0017309579998254,0.0069012280456265,1.4969557723532287,,adder_dcop_47,1813,1813,11246,1,True,168.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025457602338458,0.0081029781819476,0.5824600110314396,1.6636236520843586,1.6635141183322646,0.7045171616574782,0.012665205094586,0.0992144593288655,2.2086724230883984e-12,1.0538961117740624,0.0126651778534842,0.09921446280632,2.2086724896080273e-12,1.0538962385163333,0.0,0.33175754249345,0.0066188637617209,0.0005316465233338,1.1688752990381446,1.179776065463708,477162706772.24005,562945140781.7664,0.0004096250049769,0
tfqmr,jacobi,1e-08,500,1,2,20,0.0004096250049769,2307.3998655258774,1.0121311637659565,,adder_dcop_47,1813,1813,11246,1,True,20.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025457602338458,0.0081029781819476,0.5824600110314396,1.6636236520843586,1.6635141183322646,0.7045171616574782,0.012665205094586,0.0992144593288655,2.2086724230883984e-12,1.0538961117740624,0.0126651778534842,0.09921446280632,2.2086724896080273e-12,1.0538962385163333,0.0,0.33175754249345,0.0066188637617209,0.0005316465233338,1.1688752990381446,1.179776065463708,477162706772.24005,562945140781.7664,0.0004096250049769,1
tfqmr,jacobi,1e-08,500,1,2,20,0.000407958170399,4688.979559819366,1.0121311500011838,,adder_dcop_48,1813,1813,11246,1,True,20.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025373955658895,0.0081022419723614,0.5852178709321566,1.6635433479995034,1.663825076393251,0.7045171616574782,0.0126546560065195,0.099215351695413,2.0004596537903584e-12,1.0538791208401246,0.0126535512823572,0.0992154925938111,2.0004596659481278e-12,1.0538790867114298,0.0,0.33170246146134,0.0066188637617209,0.0009200399784782,1.168844563245607,1.1797442383796466,526818483363.7078,621511070420.238,0.000407958170399,1
tfqmr,jacobi,1e-08,500,1,2,18,0.0003581249620765,2515.34039520006,1.0121311703928264,,adder_dcop_49,1813,1813,11246,1,True,18.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025383608457184,0.0081047402315999,0.5835631549917264,1.6636244360521306,1.663624437766822,0.7045171616574782,0.0126561174222355,0.0992154221136506,2e-12,1.0539137293267329,0.0126552739451107,0.0992155297056337,2e-12,1.0539137501528166,0.0,0.33181271667922,0.0066188637617209,0.0013680521533675,1.1689169060033813,1.179808510275402,526956864663.36633,621708193477.8829,9.433308150619268e-05,0
tfqmr,jacobi,1e-08,500,1,2,20,0.0004013329744338,2308.302505863086,1.0121311773469783,,adder_dcop_50,1813,1813,11246,1,True,20.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025348209364126,0.0081000054169912,0.5819084390512962,1.6632831586815089,1.663926200243326,0.7045171616574782,0.012652479637315,0.0992153851870268,2.2086613490988897e-12,1.0538601679790796,0.0126513943431844,0.0992155235835401,2.2086613438980485e-12,1.0538600948227188,0.0,0.33164207865309,0.0066188637617209,0.0010653928248197,1.168796516982572,1.179708964927304,477148825196.33136,562896746688.6432,0.0001120419474318,0
tfqmr,jacobi,1e-08,500,1,2,18,0.0003796671517193,2549.4691238808286,1.012131178059133,,adder_dcop_51,1813,1813,11246,1,True,18.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025320821235029,0.0080521867529333,0.5885273028130171,1.6591147898443828,1.6591147895271172,0.7045171616574782,0.0126490343583137,0.0992115684716819,2.2086604591463746e-12,1.0531811356327587,0.0126487124283415,0.0992116095157929,2.2086604429806078e-12,1.053181192286464,0.0,0.32955789448076,0.0066188637617209,0.0011294632005654,1.1672972593983977,1.17846594394499,476841576654.0244,561941558743.8022,0.0003796671517193,1
tfqmr,jacobi,1e-08,500,1,2,18,0.000371207948774,2192.473578697344,1.012131230006322,,adder_dcop_52,1813,1813,11246,1,True,18.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025247709310464,0.0078869265161191,0.5918367346938775,1.644496627985961,1.6446527008819245,0.7045171616574782,0.0126419446934447,0.0991986426108099,2.208659786418067e-12,1.050877102562228,0.0126417630846208,0.099198665754997,2.2086597619636463e-12,1.050877049704956,0.0,0.32221483056324,0.0066188637617209,0.0008474413092235,1.162026658276199,1.174154116730844,475798540374.7973,558660814915.595,0.000371207948774,1
minres,jacobi,1e-08,500,1,2,238,0.0024569169618189,0.0064567924758795,1.1382497489634666,,adder_dcop_53,1813,1813,11246,1,True,238.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025270348975818,0.007889619485872,0.5879757308328737,1.6445593111252568,1.644560583169798,0.7045171616574782,0.0126433098350846,0.099198721497306,2.208659521830841e-12,1.0508965571700533,0.0126431591702212,0.0991987407000839,2.2086594941164377e-12,1.0508965586296597,0.0,0.32227838906734,0.0066188637617209,0.0001966943387036,1.1620736726118048,1.1741911373743237,475807405705.93945,558688838876.9832,0.0001692910445854,0
tfqmr,jacobi,1e-08,500,1,2,22,0.0013519581407308,2414.6889597617956,1.0121312201749568,,adder_dcop_53,1813,1813,11246,1,True,22.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025270348975818,0.007889619485872,0.5879757308328737,1.6445593111252568,1.644560583169798,0.7045171616574782,0.0126433098350846,0.099198721497306,2.208659521830841e-12,1.0508965571700533,0.0126431591702212,0.0991987407000839,2.2086594941164377e-12,1.0508965586296597,0.0,0.32227838906734,0.0066188637617209,0.0001966943387036,1.1620736726118048,1.1741911373743237,475807405705.93945,558688838876.9832,0.0001692910445854,0
tfqmr,jacobi,1e-08,500,1,2,20,0.0004093749448657,2400.920377064591,1.01213108815892,,adder_dcop_54,1813,1813,11246,1,True,20.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025284933577684,0.007889987960835,0.5879757308328737,1.64456283573732,1.6445628746392855,0.7045171616574782,0.0126458378801174,0.099198472347916,2.208659771929169e-12,1.0508976418697982,0.0126449825024119,0.0991985813878614,2.208659747296258e-12,1.05089764184284,0.0,0.32228191756477,0.0066188637617209,0.0005325744843124,1.1620762902644144,1.174193195085335,475807842939.9222,558690331348.2885,0.0004093749448657,1
tfqmr,jacobi,1e-08,500,1,2,18,0.0003580830525606,2191.8560914777895,1.0121312054105411,,adder_dcop_55,1813,1813,11246,1,True,18.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025302373187811,0.0078900195073765,0.5808052950910094,1.6445628279512596,1.644562827354544,0.7045171616574782,0.0126495138225606,0.0991980822118548,2.2086601877290746e-12,1.0508976406618522,0.0126476625282237,0.0991983182671421,2.208660168219172e-12,1.0508976406603814,0.0,0.32228191367575,0.0066188637617209,0.0012032317802385,1.1620762874718076,1.1741931928235383,475807752817.95435,558690224451.5067,9.80000477284193e-05,0
tfqmr,jacobi,1e-08,500,1,2,20,0.0004191668704152,2307.0717304507552,1.0121312015879922,,adder_dcop_56,1813,1813,11246,1,True,20.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025286682433843,0.0078901345757948,0.580253723110866,1.6445628279426496,1.6445628273413209,0.7045171616574782,0.0126461819240304,0.0991984450972291,2.2086607910468116e-12,1.0508976406605284,0.0126450793201307,0.0991985856549944,2.20866077897034e-12,1.0508976406590622,0.0,0.32228191367144,0.0066188637617209,0.0005588323782189,1.162076287468999,1.174193192816106,475807622845.7189,558690071835.4562,0.0004191668704152,1
tfqmr,jacobi,1e-08,500,1,2,20,0.0004436247982084,2306.8168118204194,1.012131214635464,,adder_dcop_57,1813,1813,11246,1,True,20.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025280630292207,0.0078902544336159,0.5929398786541644,1.64456282794147,1.6445628273392063,0.7045171616574782,0.0126447054349699,0.0991986209222914,2.2086615535294154e-12,1.0508976406603503,0.0126441811739616,0.0991986877476797,2.2086615508473473e-12,1.0508976406588832,0.0,0.32228191367086,0.0066188637617209,0.0002423763270379,1.1620762874685766,1.174193192814707,475807458585.50775,558689878961.5687,0.0001014999579638,0
minres,jacobi,1e-08,500,1,2,186,0.0019802919123321,0.0067030851771041,1.5180354873466413,,adder_dcop_58,1813,1813,11246,1,True,186.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025277900763482,0.0078903275480729,0.5907335907335908,1.6445628279412086,1.6445628273388682,0.7045171616574782,0.0126440374789813,0.0991987036628819,2.208662132465876e-12,1.0508976406603108,0.012643818968473,0.0991987315143628,2.208662134820502e-12,1.0508976406588415,0.0,0.32228191367073,0.0066188637617209,9.680356212692e-05,1.1620762874684707,1.1741931928144222,475807333866.4202,558689732517.1298,0.0004100839141756,0
tfqmr,jacobi,1e-08,500,1,2,20,0.0004100839141756,4094.998746832333,1.0121312141969367,,adder_dcop_58,1813,1813,11246,1,True,20.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025277900763482,0.0078903275480729,0.5907335907335908,1.6445628279412086,1.6445628273388682,0.7045171616574782,0.0126440374789813,0.0991987036628819,2.208662132465876e-12,1.0508976406603108,0.012643818968473,0.0991987315143628,2.208662134820502e-12,1.0508976406588415,0.0,0.32228191367073,0.0066188637617209,9.680356212692e-05,1.1620762874684707,1.1741931928144222,475807333866.4202,558689732517.1298,0.0004100839141756,1
minres,jacobi,1e-08,500,1,2,160,0.0016294170636683,0.0068025531076756,1.4739322885550532,,adder_dcop_59,1813,1813,11246,1,True,160.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025276796084105,0.0078903606149327,0.5758411472697187,1.644562827941095,1.644562827338755,0.7045171616574782,0.0126437670726875,0.0991987377407269,2.208661962243775e-12,1.050897640660292,0.0126436807549296,0.0991987487426597,2.208661963537004e-12,1.0508976406588213,0.0,0.32228191367067,0.0066188637617209,3.757709477351977e-05,1.1620762874684256,1.174193192814353,475807370536.9959,558689775575.4371,0.0003812089562416,0
