ksp,pc,rtol,max_it,converged,reason,iterations,solve_time_sec,final_residual_norm,rel_error_to_ones,note,matrix_id,nrows,ncols,nnz_used,applicable,converged_clean,iterations_clean,nnz,density,nnz_per_row_mean,nnz_per_row_std,nnz_per_row_min,nnz_per_row_max,zero_diag_fraction,diag_abs_mean,diag_abs_std,diag_dominance_fraction,norm_1,norm_inf,symmetry_score_struct,row_norm2_mean,row_norm2_std,row_norm2_min,row_norm2_max,col_norm2_mean,col_norm2_std,col_norm2_min,col_norm2_max,diag_abs_min,diag_abs_max,tiny_diag_fraction,symmetry_numeric_fro_ratio,spec_radius_est,sigma_max_est_power,row_norm2_spread,pseudo_kappa
gmres,ilu,1e-08,500,0,-3,500,0.1661107499385252,5.094083436176836,0.48598090885829,,c-38,8127,8127,77689,1,False,,77689,0.0011762483082601,9.559370001230466,16.49926675244475,2.0,889.0,0.0,2.1443343269762685,15.006258666457253,0.053402239448751,1681.00000001,1681.00000001,1.0,9.00390129268408,17.5214430516591,1.013214815642533,608.3475809994026,9.00390129268408,17.5214430516591,1.013214815642533,608.3475809994026,1e-08,608.3467591002888,0.0,0.0,608.3474441099145,608.3484029053461,600.4132308444555,365260.43006746337
gmres,jacobi,1e-08,500,0,-5,60,0.0054127079201862,10176073776.756435,4805524.389972722,,c-38,8127,8127,77689,1,False,,77689,0.0011762483082601,9.559370001230466,16.49926675244475,2.0,889.0,0.0,2.1443343269762685,15.006258666457253,0.053402239448751,1681.00000001,1681.00000001,1.0,9.00390129268408,17.5214430516591,1.013214815642533,608.3475809994026,9.00390129268408,17.5214430516591,1.013214815642533,608.3475809994026,1e-08,608.3467591002888,0.0,0.0,608.3474441099145,608.3484029053461,600.4132308444555,365260.43006746337
bcgs,ilu,1e-08,500,0,-3,500,0.6372607499361038,8.698124577229162,0.4427375729086776,,c-39,9271,9271,136811,1,False,,136811,0.0015917243318817,14.756876280875847,41.23328770030742,2.0,668.0,0.0,41.90649501202617,2660.7541660338147,0.0596483658720742,252568.1120405957,252568.1120405957,1.0,43.33848755232784,2660.731977021338,1.0000258199312122,252567.11204257535,43.33848755232784,2660.731977021338,1.0000258199312122,252567.11204257535,1e-08,252567.1120405957,0.0,0.0,252567.11204455476,252567.11204455505,252560.59094549023,63788499071.368675
bcgs,jacobi,1e-08,500,0,-4,6,0.0014034580672159,2130957413400946.5,31506849468.205383,,c-39,9271,9271,136811,1,False,,136811,0.0015917243318817,14.756876280875847,41.23328770030742,2.0,668.0,0.0,41.90649501202617,2660.7541660338147,0.0596483658720742,252568.1120405957,252568.1120405957,1.0,43.33848755232784,2660.731977021338,1.0000258199312122,252567.11204257535,43.33848755232784,2660.731977021338,1.0000258199312122,252567.11204257535,1e-08,252567.1120405957,0.0,0.0,252567.11204455476,252567.11204455505,252560.59094549023,63788499071.368675
cg,jacobi,1e-08,500,0,-8,2,0.000206624972634,2392020441818.843,28708116.124208704,,c-39,9271,9271,136811,1,False,,136811,0.0015917243318817,14.756876280875847,41.23328770030742,2.0,668.0,0.0,41.90649501202617,2660.7541660338147,0.0596483658720742,252568.1120405957,252568.1120405957,1.0,43.33848755232784,2660.731977021338,1.0000258199312122,252567.11204257535,43.33848755232784,2660.731977021338,1.0000258199312122,252567.11204257535,1e-08,252567.1120405957,0.0,0.0,252567.11204455476,252567.11204455505,252560.59094549023,63788499071.368675
gmres,ilu,1e-08,500,0,-3,500,0.3952157919993624,0.3932309605243947,0.3367065282221116,,c-39,9271,9271,136811,1,False,,136811,0.0015917243318817,14.756876280875847,41.23328770030742,2.0,668.0,0.0,41.90649501202617,2660.7541660338147,0.0596483658720742,252568.1120405957,252568.1120405957,1.0,43.33848755232784,2660.731977021338,1.0000258199312122,252567.11204257535,43.33848755232784,2660.731977021338,1.0000258199312122,252567.11204257535,1e-08,252567.1120405957,0.0,0.0,252567.11204455476,252567.11204455505,252560.59094549023,63788499071.368675
gmres,jacobi,1e-08,500,0,-5,60,0.0094662080518901,1442472193.0012174,72914.04940922465,,c-39,9271,9271,136811,1,False,,136811,0.0015917243318817,14.756876280875847,41.23328770030742,2.0,668.0,0.0,41.90649501202617,2660.7541660338147,0.0596483658720742,252568.1120405957,252568.1120405957,1.0,43.33848755232784,2660.731977021338,1.0000258199312122,252567.11204257535,43.33848755232784,2660.731977021338,1.0000258199312122,252567.11204257535,1e-08,252567.1120405957,0.0,0.0,252567.11204455476,252567.11204455505,252560.59094549023,63788499071.368675
bcgs,ilu,1e-08,500,1,2,7,0.0169837090652436,1.71189384379609e-06,3.604606164115194e-07,,c-40,9941,9941,81501,1,True,7.0,81501,0.0008247129040111,8.198470978774772,44.15546400144456,2.0,1619.0,0.0,4.9072409301460755,53.38059127221231,0.0595513529825973,3627.2300136776503,3627.230013677663,1.0,9.047043096000206,53.622714064712554,1.0023074268434145,1466.8274960878853,9.047043096000206,53.622714064712554,1.0023074268434145,1466.8274960878853,1e-08,1463.722636558632,0.0,0.0,1429.8312918509332,1464.5314837513752,1463.4506906801964,2143269.611418843
bcgs,jacobi,1e-08,500,0,-4,4,0.0006066670175641,2.857948401782253e+16,135005785877.72942,,c-40,9941,9941,81501,1,False,,81501,0.0008247129040111,8.198470978774772,44.15546400144456,2.0,1619.0,0.0,4.9072409301460755,53.38059127221231,0.0595513529825973,3627.2300136776503,3627.230013677663,1.0,9.047043096000206,53.622714064712554,1.0023074268434145,1466.8274960878853,9.047043096000206,53.622714064712554,1.0023074268434145,1466.8274960878853,1e-08,1463.722636558632,0.0,0.0,1429.8312918509332,1464.5314837513752,1463.4506906801964,2143269.611418843
cg,jacobi,1e-08,500,0,-8,2,0.0001515829935669,4577744885909.068,41876315.82609903,,c-40,9941,9941,81501,1,False,,81501,0.0008247129040111,8.198470978774772,44.15546400144456,2.0,1619.0,0.0,4.9072409301460755,53.38059127221231,0.0595513529825973,3627.2300136776503,3627.230013677663,1.0,9.047043096000206,53.622714064712554,1.0023074268434145,1466.8274960878853,9.047043096000206,53.622714064712554,1.0023074268434145,1466.8274960878853,1e-08,1463.722636558632,0.0,0.0,1429.8312918509332,1464.5314837513752,1463.4506906801964,2143269.611418843
gmres,ilu,1e-08,500,1,2,11,0.0167595419334247,2.4872723234894517e-07,3.957132440495582e-07,,c-40,9941,9941,81501,1,True,11.0,81501,0.0008247129040111,8.198470978774772,44.15546400144456,2.0,1619.0,0.0,4.9072409301460755,53.38059127221231,0.0595513529825973,3627.2300136776503,3627.230013677663,1.0,9.047043096000206,53.622714064712554,1.0023074268434145,1466.8274960878853,9.047043096000206,53.622714064712554,1.0023074268434145,1466.8274960878853,1e-08,1463.722636558632,0.0,0.0,1429.8312918509332,1464.5314837513752,1463.4506906801964,2143269.611418843
gmres,jacobi,1e-08,500,0,-5,30,0.0036350830923765,14168419843.13136,1188577.7806749523,,c-40,9941,9941,81501,1,False,,81501,0.0008247129040111,8.198470978774772,44.15546400144456,2.0,1619.0,0.0,4.9072409301460755,53.38059127221231,0.0595513529825973,3627.2300136776503,3627.230013677663,1.0,9.047043096000206,53.622714064712554,1.0023074268434145,1466.8274960878853,9.047043096000206,53.622714064712554,1.0023074268434145,1466.8274960878853,1e-08,1463.722636558632,0.0,0.0,1429.8312918509332,1464.5314837513752,1463.4506906801964,2143269.611418843
bcgs,ilu,1e-08,500,0,-3,500,0.5503335000248626,451238118.63401496,3744271.844588359,,c-41,9769,9769,101745,1,False,,101745,0.0010661366102363,10.41508854539871,18.000010850500047,2.0,939.0,0.0,29.9499550690169,855.8536241075923,0.0910021496570785,47878.37837314985,47878.37837314985,1.0,33.96505942071002,855.730554296855,1.0,47781.867216928535,33.96505942071002,855.730554296855,1.0,47781.867216928535,1e-08,47781.86234027043,0.0,0.0,47767.879844048715,47781.81474045148,47781.867216928535,2283104327.3121314
bcgs,jacobi,1e-08,500,0,-4,3,0.0005426249699667,9603891035835048.0,1802829195.058132,,c-41,9769,9769,101745,1,False,,101745,0.0010661366102363,10.41508854539871,18.000010850500047,2.0,939.0,0.0,29.9499550690169,855.8536241075923,0.0910021496570785,47878.37837314985,47878.37837314985,1.0,33.96505942071002,855.730554296855,1.0,47781.867216928535,33.96505942071002,855.730554296855,1.0,47781.867216928535,1e-08,47781.86234027043,0.0,0.0,47767.879844048715,47781.81474045148,47781.867216928535,2283104327.3121314
cg,jacobi,1e-08,500,0,-8,2,0.0001571249449625,617435346521.6912,409198.6613641835,,c-41,9769,9769,101745,1,False,,101745,0.0010661366102363,10.41508854539871,18.000010850500047,2.0,939.0,0.0,29.9499550690169,855.8536241075923,0.0910021496570785,47878.37837314985,47878.37837314985,1.0,33.96505942071002,855.730554296855,1.0,47781.867216928535,33.96505942071002,855.730554296855,1.0,47781.867216928535,1e-08,47781.86234027043,0.0,0.0,47767.879844048715,47781.81474045148,47781.867216928535,2283104327.3121314
gmres,ilu,1e-08,500,0,-3,500,0.242189250071533,573540.2464337543,325403.3365326901,,c-41,9769,9769,101745,1,False,,101745,0.0010661366102363,10.41508854539871,18.000010850500047,2.0,939.0,0.0,29.9499550690169,855.8536241075923,0.0910021496570785,47878.37837314985,47878.37837314985,1.0,33.96505942071002,855.730554296855,1.0,47781.867216928535,33.96505942071002,855.730554296855,1.0,47781.867216928535,1e-08,47781.86234027043,0.0,0.0,47767.879844048715,47781.81474045148,47781.867216928535,2283104327.3121314
gmres,jacobi,1e-08,500,0,-5,30,0.0036836670478805,8699193374.663788,346089.7311973149,,c-41,9769,9769,101745,1,False,,101745,0.0010661366102363,10.41508854539871,18.000010850500047,2.0,939.0,0.0,29.9499550690169,855.8536241075923,0.0910021496570785,47878.37837314985,47878.37837314985,1.0,33.96505942071002,855.730554296855,1.0,47781.867216928535,33.96505942071002,855.730554296855,1.0,47781.867216928535,1e-08,47781.86234027043,0.0,0.0,47767.879844048715,47781.81474045148,47781.867216928535,2283104327.3121314
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,ca-GrQc,5242,5242,28980,0,False,,28980,0.0010546402643165,5.528424265547501,7.917909911362179,1.0,81.0,0.9977107974055704,0.0022892025944296,0.0477908165436756,0.0003815337657382,81.0,81.0,1.0,2.0375156592252734,1.1734369194632075,1.0,9.0,2.0375156592252734,1.1734369194632075,1.0,9.0,0.0,1.0,0.9977107974055704,0.0,45.56972330748915,45.61653799740208,9.0,410.54884197661875
bcgs,jacobi,1e-08,500,0,-3,500,0.0329831669805571,0.5225460439612223,0.134886847209776,,ca-GrQc,5242,5242,28980,1,False,,28980,0.0010546402643165,5.528424265547501,7.917909911362179,1.0,81.0,0.9977107974055704,0.0022892025944296,0.0477908165436756,0.0003815337657382,81.0,81.0,1.0,2.0375156592252734,1.1734369194632075,1.0,9.0,2.0375156592252734,1.1734369194632075,1.0,9.0,0.0,1.0,0.9977107974055704,0.0,45.56972330748915,45.61653799740208,9.0,410.54884197661875
cg,jacobi,1e-08,500,0,-10,5,0.0003157920436933,651.4176566840042,1.404180952674443,,ca-GrQc,5242,5242,28980,0,False,,28980,0.0010546402643165,5.528424265547501,7.917909911362179,1.0,81.0,0.9977107974055704,0.0022892025944296,0.0477908165436756,0.0003815337657382,81.0,81.0,1.0,2.0375156592252734,1.1734369194632075,1.0,9.0,2.0375156592252734,1.1734369194632075,1.0,9.0,0.0,1.0,0.9977107974055704,0.0,45.56972330748915,45.61653799740208,9.0,410.54884197661875
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,ca-GrQc,5242,5242,28980,0,False,,28980,0.0010546402643165,5.528424265547501,7.917909911362179,1.0,81.0,0.9977107974055704,0.0022892025944296,0.0477908165436756,0.0003815337657382,81.0,81.0,1.0,2.0375156592252734,1.1734369194632075,1.0,9.0,2.0375156592252734,1.1734369194632075,1.0,9.0,0.0,1.0,0.9977107974055704,0.0,45.56972330748915,45.61653799740208,9.0,410.54884197661875
gmres,jacobi,1e-08,500,0,-3,500,0.0293154589598998,0.5494265121968072,0.1304096797568643,,ca-GrQc,5242,5242,28980,1,False,,28980,0.0010546402643165,5.528424265547501,7.917909911362179,1.0,81.0,0.9977107974055704,0.0022892025944296,0.0477908165436756,0.0003815337657382,81.0,81.0,1.0,2.0375156592252734,1.1734369194632075,1.0,9.0,2.0375156592252734,1.1734369194632075,1.0,9.0,0.0,1.0,0.9977107974055704,0.0,45.56972330748915,45.61653799740208,9.0,410.54884197661875
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,ca-HepTh,9877,9877,51971,0,False,,51971,0.0005327346755904,5.261820390806925,6.186390858877297,1.0,65.0,0.9974688670648982,0.0025311329351017,0.0502466546266176,0.0003037359522122,65.0,65.0,1.0,2.040039856628796,1.0488363905647478,1.0,8.06225774829855,2.040039856628796,1.0488363905647478,1.0,8.06225774829855,0.0,1.0,0.9974688670648982,0.0,30.96940426631309,31.0348378715199,8.06225774829855,250.21086209685055
bcgs,jacobi,1e-08,500,0,-3,500,0.0862034580204635,0.4179875423469505,0.1324011322776619,,ca-HepTh,9877,9877,51971,1,False,,51971,0.0005327346755904,5.261820390806925,6.186390858877297,1.0,65.0,0.9974688670648982,0.0025311329351017,0.0502466546266176,0.0003037359522122,65.0,65.0,1.0,2.040039856628796,1.0488363905647478,1.0,8.06225774829855,2.040039856628796,1.0488363905647478,1.0,8.06225774829855,0.0,1.0,0.9974688670648982,0.0,30.96940426631309,31.0348378715199,8.06225774829855,250.21086209685055
cg,jacobi,1e-08,500,0,-10,4,0.0005296249873936,487.7697983228372,0.9445957740379662,,ca-HepTh,9877,9877,51971,0,False,,51971,0.0005327346755904,5.261820390806925,6.186390858877297,1.0,65.0,0.9974688670648982,0.0025311329351017,0.0502466546266176,0.0003037359522122,65.0,65.0,1.0,2.040039856628796,1.0488363905647478,1.0,8.06225774829855,2.040039856628796,1.0488363905647478,1.0,8.06225774829855,0.0,1.0,0.9974688670648982,0.0,30.96940426631309,31.0348378715199,8.06225774829855,250.21086209685055
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,ca-HepTh,9877,9877,51971,0,False,,51971,0.0005327346755904,5.261820390806925,6.186390858877297,1.0,65.0,0.9974688670648982,0.0025311329351017,0.0502466546266176,0.0003037359522122,65.0,65.0,1.0,2.040039856628796,1.0488363905647478,1.0,8.06225774829855,2.040039856628796,1.0488363905647478,1.0,8.06225774829855,0.0,1.0,0.9974688670648982,0.0,30.96940426631309,31.0348378715199,8.06225774829855,250.21086209685055
gmres,jacobi,1e-08,500,0,-3,500,0.0676775000756606,0.9005914723034287,0.1474344748033714,,ca-HepTh,9877,9877,51971,1,False,,51971,0.0005327346755904,5.261820390806925,6.186390858877297,1.0,65.0,0.9974688670648982,0.0025311329351017,0.0502466546266176,0.0003037359522122,65.0,65.0,1.0,2.040039856628796,1.0488363905647478,1.0,8.06225774829855,2.040039856628796,1.0488363905647478,1.0,8.06225774829855,0.0,1.0,0.9974688670648982,0.0,30.96940426631309,31.0348378715199,8.06225774829855,250.21086209685055
bcgs,ilu,1e-08,500,1,2,3,521.3647301249439,8.448873640324392e-08,3.6395641702826256e-11,,cage15,5154859,5154859,99199551,1,True,3.0,99199551,3.733155886314723e-06,19.24389221897243,5.73671936869018,3.0,47.0,0.0,0.6849099590403773,0.0925111756734844,0.9928378254380964,1.0000000110000002,1.393281688,1.0,0.6899404724819833,0.0919084585868326,0.1714782571862219,0.9428323966300568,0.6901811125168883,0.09008358481666,0.2605538647682043,0.941041907654442,0.16555924,0.93997787,0.0,0.0787095497684981,,0.9895219857873372,5.49826206599569,5.440651197923243
bcgs,jacobi,1e-08,500,1,2,8,1.0956976669840517,1.4309066967341274e-05,1.2811740955389724e-08,,cage15,5154859,5154859,99199551,1,True,8.0,99199551,3.733155886314723e-06,19.24389221897243,5.73671936869018,3.0,47.0,0.0,0.6849099590403773,0.0925111756734844,0.9928378254380964,1.0000000110000002,1.393281688,1.0,0.6899404724819833,0.0919084585868326,0.1714782571862219,0.9428323966300568,0.6901811125168883,0.09008358481666,0.2605538647682043,0.941041907654442,0.16555924,0.93997787,0.0,0.0787095497684981,,0.9895219857873372,5.49826206599569,5.440651197923243
cg,jacobi,1e-08,500,1,2,15,1.004098708042875,1.223348410916389e-05,7.266365024046075e-09,,cage15,5154859,5154859,99199551,1,True,15.0,99199551,3.733155886314723e-06,19.24389221897243,5.73671936869018,3.0,47.0,0.0,0.6849099590403773,0.0925111756734844,0.9928378254380964,1.0000000110000002,1.393281688,1.0,0.6899404724819833,0.0919084585868326,0.1714782571862219,0.9428323966300568,0.6901811125168883,0.09008358481666,0.2605538647682043,0.941041907654442,0.16555924,0.93997787,0.0,0.0787095497684981,,0.9895219857873372,5.49826206599569,5.440651197923243
gmres,ilu,1e-08,500,1,2,5,458.09383858402725,1.40839229494196e-06,6.215773822259077e-10,,cage15,5154859,5154859,99199551,1,True,5.0,99199551,3.733155886314723e-06,19.24389221897243,5.73671936869018,3.0,47.0,0.0,0.6849099590403773,0.0925111756734844,0.9928378254380964,1.0000000110000002,1.393281688,1.0,0.6899404724819833,0.0919084585868326,0.1714782571862219,0.9428323966300568,0.6901811125168883,0.09008358481666,0.2605538647682043,0.941041907654442,0.16555924,0.93997787,0.0,0.0787095497684981,,0.9895219857873372,5.49826206599569,5.440651197923243
gmres,jacobi,1e-08,500,1,2,14,1.1721472500357777,2.846366517091404e-05,1.6839726589244544e-08,,cage15,5154859,5154859,99199551,1,True,14.0,99199551,3.733155886314723e-06,19.24389221897243,5.73671936869018,3.0,47.0,0.0,0.6849099590403773,0.0925111756734844,0.9928378254380964,1.0000000110000002,1.393281688,1.0,0.6899404724819833,0.0919084585868326,0.1714782571862219,0.9428323966300568,0.6901811125168883,0.09008358481666,0.2605538647682043,0.941041907654442,0.16555924,0.93997787,0.0,0.0787095497684981,,0.9895219857873372,5.49826206599569,5.440651197923243
bcgs,ilu,1e-08,500,1,2,3,0.0047907090047374,1.1861906166450635e-09,3.7033718390023266e-11,,cage8,1015,1015,11003,1,True,3.0,11003,0.0106801912203644,10.840394088669951,3.1647915039403993,5.0,18.0,0.0,0.6433497536945813,0.1244805713227156,0.955665024630542,1.0000000000000009,1.333333333333333,1.0,0.655914664140374,0.1228430253146763,0.1865240100189773,0.8980408827371144,0.6572374243481711,0.1155570142355018,0.2708598590791163,0.8894384786482581,0.166666666666667,0.887458499328119,0.0,0.1282763672120956,0.9774414486833556,1.004584494016755,4.8146127817311335,4.836685345221972
bcgs,jacobi,1e-08,500,1,2,9,0.0001546250423416,1.5448176895810107e-08,6.50357547788881e-10,,cage8,1015,1015,11003,1,True,9.0,11003,0.0106801912203644,10.840394088669951,3.1647915039403993,5.0,18.0,0.0,0.6433497536945813,0.1244805713227156,0.955665024630542,1.0000000000000009,1.333333333333333,1.0,0.655914664140374,0.1228430253146763,0.1865240100189773,0.8980408827371144,0.6572374243481711,0.1155570142355018,0.2708598590791163,0.8894384786482581,0.166666666666667,0.887458499328119,0.0,0.1282763672120956,0.9774414486833556,1.004584494016755,4.8146127817311335,4.836685345221972
cg,jacobi,1e-08,500,1,2,16,0.0012028329074382,2.439402485180921e-07,1.1116073175006076e-08,,cage8,1015,1015,11003,1,True,16.0,11003,0.0106801912203644,10.840394088669951,3.1647915039403993,5.0,18.0,0.0,0.6433497536945813,0.1244805713227156,0.955665024630542,1.0000000000000009,1.333333333333333,1.0,0.655914664140374,0.1228430253146763,0.1865240100189773,0.8980408827371144,0.6572374243481711,0.1155570142355018,0.2708598590791163,0.8894384786482581,0.166666666666667,0.887458499328119,0.0,0.1282763672120956,0.9774414486833556,1.004584494016755,4.8146127817311335,4.836685345221972
