ksp,pc,rtol,max_it,converged,reason,iterations,solve_time_sec,final_residual_norm,rel_error_to_ones,note,matrix_id,nrows,ncols,nnz_used
minres,jacobi,1e-08,500,0,-8,0,1.6165897250175476e-05,0.0,1.0,,rail_1357,1357,1357,8985
tfqmr,jacobi,1e-08,500,1,2,254,0.0034012079704552,5.18461348604233e-10,4.1274991179819353e-13,,rail_1357,1357,1357,8985
fgmres,jacobi,1e-08,500,0,-3,500,0.0257829581387341,2.9772914841078352e-08,0.4274751224446962,,rail_5177,5177,5177,35185
minres,jacobi,1e-08,500,0,-8,0,6.42088707536459e-05,0.0,1.0,,rail_5177,5177,5177,35185
tfqmr,jacobi,1e-08,500,0,-3,500,0.0291596250608563,6.289944490470316e-09,5.987719904732669e-12,,rail_5177,5177,5177,35185
fgmres,jacobi,1e-08,500,0,-3,500,0.0334162500221282,0.9416713027143336,0.0969699154725248,,rajat01,6833,6833,43250
minres,jacobi,1e-08,500,0,-3,500,0.0204657919239252,2.18617320925677,0.1202746680210888,,rajat01,6833,6833,43250
tfqmr,jacobi,1e-08,500,0,-3,500,0.0381647499743849,10.676710232632695,0.1179583302131933,,rajat01,6833,6833,43250
fgmres,jacobi,1e-08,500,0,-3,500,0.0091850419994443,0.0505821171041081,0.0636802694656818,,rajat02,1960,1960,11187
minres,jacobi,1e-08,500,0,-3,500,0.0054137499537318,0.0047307780696062,0.0542928966975653,,rajat02,1960,1960,11187
tfqmr,jacobi,1e-08,500,0,-3,500,0.0101047921925783,0.0423085891007789,0.0557134745494048,,rajat02,1960,1960,11187
fgmres,jacobi,1e-08,500,0,-3,500,0.0304909169208258,0.0642568407086467,0.0769076420149207,,rajat03,7602,7602,32653
minres,jacobi,1e-08,500,1,2,170,0.0058613750152289,6.219727196857504e-08,1.0437457302390801e-07,,rajat03,7602,7602,32653
tfqmr,jacobi,1e-08,500,1,2,321,0.0194488340057432,4.71355492786567e-07,3.7722908927791943e-10,,rajat03,7602,7602,32653
fgmres,jacobi,1e-08,500,0,-3,500,0.0062880001496523,10.040888756700175,5.280515340585512,,rajat04,1041,1041,9642
minres,jacobi,1e-08,500,0,-3,500,0.0039444169960916,0.7553083887409591,4.317150900223344,,rajat04,1041,1041,9642
tfqmr,jacobi,1e-08,500,1,2,499,0.0075086669530719,7.302181673412561e-08,1.079461728387655e-06,,rajat04,1041,1041,9642
fgmres,jacobi,1e-08,500,0,-3,500,0.0099142920225858,0.003272720993723,0.0126297526330121,,rajat12,1879,1879,12926
minres,jacobi,1e-08,500,0,-3,500,0.0064494160469621,0.2171730695416188,0.2778545408984939,,rajat12,1879,1879,12926
tfqmr,jacobi,1e-08,500,1,2,496,0.0119266251567751,2.8172854147335353e-07,6.5806233767174865e-09,,rajat12,1879,1879,12926
fgmres,jacobi,1e-08,500,1,2,46,0.0036342500243335,0.0144050511345642,0.2568429082496929,,rajat13,7598,7598,48922
minres,jacobi,1e-08,500,0,-8,0,5.462486296892166e-05,0.0,1.0,,rajat13,7598,7598,48922
tfqmr,jacobi,1e-08,500,1,2,170,0.0155560839921236,1.0178970902083049e-07,5.6200390802838843e-08,,rajat13,7598,7598,48922
fgmres,jacobi,1e-08,500,0,-3,500,0.0050793329719454,14.224583583396084,1.206512762412286,,rajat19,1157,1157,5399
minres,jacobi,1e-08,500,0,-8,3,3.595789894461632e-05,15220.689533087589,3.5665944465576063,,rajat19,1157,1157,5399
tfqmr,jacobi,1e-08,500,0,-3,500,0.00516950013116,663172.7461888691,1.1030992197483775,,rajat19,1157,1157,5399
fgmres,jacobi,1e-08,500,0,-3,500,0.0057394581381231,0.0108773836546902,0.0014504909291932,,rdb1250,1250,1250,7300
minres,jacobi,1e-08,500,0,-8,0,2.3833010345697403e-05,0.0,1.0,,rdb1250,1250,1250,7300
tfqmr,jacobi,1e-08,500,0,-3,500,0.0058813330251723,4.611095210319652e-06,4.4209286247407594e-07,,rdb1250,1250,1250,7300
fgmres,jacobi,1e-08,500,0,-3,500,0.0060824591200798,31.819891971837414,2.0696563157443544,,rdb1250l,1250,1250,7300
minres,jacobi,1e-08,500,0,-8,0,1.9042054191231728e-05,0.0,1.0,,rdb1250l,1250,1250,7300
tfqmr,jacobi,1e-08,500,0,-3,500,0.0057614590041339,209.97723262275645,1.789324354479846,,rdb1250l,1250,1250,7300
fgmres,jacobi,1e-08,500,0,-3,500,0.0091380409430712,59.501991453212014,4.02490036293731,,rdb2048,2048,2048,12032
minres,jacobi,1e-08,500,0,-8,0,2.2333115339279175e-05,0.0,1.0,,rdb2048,2048,2048,12032
tfqmr,jacobi,1e-08,500,0,-3,500,0.0092480829916894,549.8079746622803,1.099854705081648,,rdb2048,2048,2048,12032
fgmres,jacobi,1e-08,500,0,-3,500,0.0091531660873442,29.804995153759737,3.3037888604411294,,rdb2048_noL,2048,2048,12032
minres,jacobi,1e-08,500,0,-8,0,2.0416919142007828e-05,0.0,1.0,,rdb2048_noL,2048,2048,12032
tfqmr,jacobi,1e-08,500,0,-3,500,0.0092642910312861,0.2811431767875314,6.908424286622e-05,,rdb2048_noL,2048,2048,12032
fgmres,jacobi,1e-08,500,0,-3,500,0.0137842921540141,86.52904667337064,3.8572412259133,,rdb3200l,3200,3200,18880
minres,jacobi,1e-08,500,0,-8,0,2.47082207351923e-05,0.0,1.0,,rdb3200l,3200,3200,18880
tfqmr,jacobi,1e-08,500,0,-3,500,0.014435791876167,463.33276449618165,1.0318278473902291,,rdb3200l,3200,3200,18880
fgmres,jacobi,1e-08,500,0,-3,500,0.0214952498208731,117.1881645965339,3.4296849223829335,,rdb5000,5000,5000,29600
minres,jacobi,1e-08,500,0,-8,0,4.529091529548168e-05,0.0,1.0,,rdb5000,5000,5000,29600
tfqmr,jacobi,1e-08,500,0,-3,500,0.0228757089935243,235.58982184423667,2.750793822304792,,rdb5000,5000,5000,29600
bcgs,ilu,1e-08,500,0,-5,465,0.0092667499557137,106411.06464576792,3599.858891630159,,rdb800l,800,800,4640
bcgs,jacobi,1e-08,500,0,-4,147,0.0010771669913083,1846307.6515137688,161053.9109946856,,rdb800l,800,800,4640
cg,jacobi,1e-08,500,0,-10,3,3.0084047466516495e-05,204.6390773893419,9.222262468595646,,rdb800l,800,800,4640
fgmres,jacobi,1e-08,500,0,-3,500,0.0036556250415742,18.074040149728113,1.7029926147196393,,rdb800l,800,800,4640
gmres,ilu,1e-08,500,0,-3,500,0.0069712919648736,188.89573151159783,9.346912852054768,,rdb800l,800,800,4640
gmres,jacobi,1e-08,500,0,-3,500,0.0039208750240504,1.7851127012956265,1.7834397643537303,,rdb800l,800,800,4640
minres,jacobi,1e-08,500,0,-8,0,1.391698606312275e-05,0.0,1.0,,rdb800l,800,800,4640
tfqmr,jacobi,1e-08,500,0,-3,500,0.0035707079805433,280.06456513069685,1.381025616105393,,rdb800l,800,800,4640
bcgs,ilu,1e-08,500,0,-3,500,0.0121585831511765,16795.568333849427,449.4185555405429,,rdb968,968,968,5632
bcgs,jacobi,1e-08,500,0,-3,500,0.0045938750263303,0.0152295214324328,0.0019805215427592,,rdb968,968,968,5632
cg,jacobi,1e-08,500,0,-10,2,1.89170241355896e-05,11.596766624450185,1.5775110370553544,,rdb968,968,968,5632
fgmres,jacobi,1e-08,500,0,-3,500,0.0043065829668194,26.495182318180316,1.8297561271420824,,rdb968,968,968,5632
gmres,ilu,1e-08,500,0,-3,500,0.0086189159192144,271.53617493783395,14.134552035736755,,rdb968,968,968,5632
gmres,jacobi,1e-08,500,0,-3,500,0.0043598748743534,2.5934320956855825,1.8876351454690683,,rdb968,968,968,5632
minres,jacobi,1e-08,500,0,-8,0,1.429184339940548e-05,0.0,1.0,,rdb968,968,968,5632
tfqmr,jacobi,1e-08,500,0,-3,500,0.004427625099197,402.2712400336301,1.4374656617447894,,rdb968,968,968,5632
fgmres,jacobi,1e-08,500,0,-3,500,0.030218374915421,4558.751751180742,23.416492702338022,,rdist1,4134,4134,94408
minres,jacobi,1e-08,500,0,-3,500,0.0210565000306814,4476.54079258993,40.69786975725516,,rdist1,4134,4134,94408
tfqmr,jacobi,1e-08,500,0,-3,500,0.0444167088717222,225592.79980020135,2.1917190462451774,,rdist1,4134,4134,94408
fgmres,jacobi,1e-08,500,0,-3,500,0.0196102920453995,2704.1872424452795,5.831647527536615,,rdist2,3198,3198,56934
minres,jacobi,1e-08,500,0,-8,1,6.487499922513962e-05,2671.5696345452984,1.0,,rdist2,3198,3198,56934
tfqmr,jacobi,1e-08,500,0,-3,500,0.0253142500296235,802179.4029712727,11.741029276311432,,rdist2,3198,3198,56934
fgmres,jacobi,1e-08,500,0,-3,500,0.0185525000561028,4503.044319377181,2297.0108245864085,,rdist3a,2398,2398,61896
minres,jacobi,1e-08,500,0,-3,500,0.0136146249715238,2793.488331496549,6.102973874322127,,rdist3a,2398,2398,61896
tfqmr,jacobi,1e-08,500,0,-3,500,0.0262332500424236,4596362.508339619,19.27300672769216,,rdist3a,2398,2398,61896
fgmres,jacobi,1e-08,500,0,-3,500,0.0148037078324705,556027453.9347199,25957669.840895176,,reorientation_2,1544,1544,17910
minres,jacobi,1e-08,500,0,-3,500,0.0205988341476768,49383.80035097999,30.664834789807006,,reorientation_2,1544,1544,17910
tfqmr,jacobi,1e-08,500,0,-3,500,0.0121479590889066,23855077871.112995,422.5029309688275,,reorientation_2,1544,1544,17910
fgmres,jacobi,1e-08,500,0,-3,500,0.0158411250449717,20053561.50316453,601217.72993423,,reorientation_3,2513,2513,32166
minres,jacobi,1e-08,500,0,-3,500,0.0108538328204303,193654.86756261857,36.19074673199931,,reorientation_3,2513,2513,32166
tfqmr,jacobi,1e-08,500,0,-3,500,0.0211269168648868,95444172.41387586,9.987033324602995,,reorientation_3,2513,2513,32166
fgmres,jacobi,1e-08,500,0,-3,500,0.0170692910905927,379173017.440856,662422.957326232,,reorientation_4,2717,2717,33630
minres,jacobi,1e-08,500,0,-3,500,0.0115877501666545,79415.75888814323,23.36709585850058,,reorientation_4,2717,2717,33630
tfqmr,jacobi,1e-08,500,0,-3,500,0.0224219998344779,188582678569.0428,1.0005499658901214,,reorientation_4,2717,2717,33630
fgmres,jacobi,1e-08,500,0,-3,500,0.0178323751315474,321347508.146221,432891.7287690299,,reorientation_5,2904,2904,35590
minres,jacobi,1e-08,500,0,-3,500,0.012198083102703,82356.83459972257,207.9248814572115,,reorientation_5,2904,2904,35590
tfqmr,jacobi,1e-08,500,0,-3,500,0.0237535410560667,222981828118.2961,1.0005818356704057,,reorientation_5,2904,2904,35590
fgmres,jacobi,1e-08,500,0,-3,500,0.0188319999724626,434627597.3597417,11571035.190850263,,reorientation_6,3006,3006,37342
minres,jacobi,1e-08,500,0,-3,500,0.012978333979845,63511.23172242923,16.695325237548012,,reorientation_6,3006,3006,37342
tfqmr,jacobi,1e-08,500,0,-3,500,0.0246159168891608,1488584730.779267,47.18424088328344,,reorientation_6,3006,3006,37342
fgmres,jacobi,1e-08,500,0,-3,500,0.0187004168983548,790190740.9622656,16751708.322787862,,reorientation_7,3057,3057,37150
minres,jacobi,1e-08,500,0,-3,500,0.0127259998116642,53265.69553723485,15.946006463845825,,reorientation_7,3057,3057,37150
tfqmr,jacobi,1e-08,500,0,-3,500,0.0245852919761091,29345048681.733597,105.8264550916026,,reorientation_7,3057,3057,37150
fgmres,jacobi,1e-08,500,0,-3,500,0.0190355409868061,582185904.3823521,2616152.473296945,,reorientation_8,3108,3108,37894
minres,jacobi,1e-08,500,0,-3,500,0.0134592908434569,65692.24212615442,40.93405502034654,,reorientation_8,3108,3108,37894
tfqmr,jacobi,1e-08,500,0,-3,500,0.0251404999289661,120123005378.12833,1.0094981471424482,,reorientation_8,3108,3108,37894
fgmres,jacobi,1e-08,500,1,2,13,0.0004680419806391,4.176068315616551e-07,1.041567139565268e-05,,rw5151,5151,5151,20199
minres,jacobi,1e-08,500,0,-3,500,0.0109088749159127,0.000153631258048,0.0001888034331997,,rw5151,5151,5151,20199
tfqmr,jacobi,1e-08,500,0,-3,500,0.0204076659865677,0.0258424597358171,6.160560885847849e-05,,rw5151,5151,5151,20199
bcgs,ilu,1e-08,500,1,2,91,0.0751591247972101,1.967111627905566e-07,4.390479363549795e-07,,s1rmq4m1,5489,5489,281111
bcgs,jacobi,1e-08,500,0,-3,500,0.0959965828806161,2.848228862906196e-05,0.0005888348028862,,s1rmq4m1,5489,5489,281111
cg,jacobi,1e-08,500,0,-3,500,0.044902125140652,0.0067511638781879,0.0032357337062202,,s1rmq4m1,5489,5489,281111
fgmres,jacobi,1e-08,500,0,-3,500,0.0681762921158224,34.70881831098965,0.7295208840977121,,s1rmq4m1,5489,5489,281111
gmres,ilu,1e-08,500,0,-3,500,0.1801029171328991,4.3687811786299965e-06,0.0003732690302248,,s1rmq4m1,5489,5489,281111
gmres,jacobi,1e-08,500,0,-3,500,0.0592846251092851,0.0004946984692708,0.7246685509040584,,s1rmq4m1,5489,5489,281111
minres,jacobi,1e-08,500,0,-3,500,0.0556885420810431,0.0163665452302303,0.0190413013398505,,s1rmq4m1,5489,5489,281111
tfqmr,jacobi,1e-08,500,0,-3,500,0.1129935828503221,0.2937996364345593,0.0149953359663445,,s1rmq4m1,5489,5489,281111
bcgs,ilu,1e-08,500,1,2,122,0.0622367078904062,5.48847519696846e-08,2.705141693863889e-07,,s1rmt3m1,5489,5489,219521
bcgs,jacobi,1e-08,500,0,-3,500,0.0733929160051047,2.107342675345665e-05,0.0012489232753242,,s1rmt3m1,5489,5489,219521
cg,jacobi,1e-08,500,0,-3,500,0.0350269582122564,0.026172968196094,0.0103920655607202,,s1rmt3m1,5489,5489,219521
fgmres,jacobi,1e-08,500,0,-3,500,0.0563851660117507,36.620360431318936,0.7438625594639062,,s1rmt3m1,5489,5489,219521
gmres,ilu,1e-08,500,0,-3,500,0.1250029578804969,0.0004464826490947,0.0930077003592296,,s1rmt3m1,5489,5489,219521
gmres,jacobi,1e-08,500,0,-3,500,0.0477814581245183,0.0003600354058136,0.7468720845443202,,s1rmt3m1,5489,5489,219521
minres,jacobi,1e-08,500,0,-3,500,0.0441561250481754,0.0559585280603563,0.3108145102175888,,s1rmt3m1,5489,5489,219521
tfqmr,jacobi,1e-08,500,0,-3,500,0.0893037091009318,3.2235764904120012,0.7218291806177272,,s1rmt3m1,5489,5489,219521
fgmres,jacobi,1e-08,500,0,-3,500,0.0721925830002874,3.8671578526361894,1.680858624100852,,s2rmq4m1,5489,5489,281111
minres,jacobi,1e-08,500,0,-3,500,0.059692540904507,0.0027698463543502,1.0358474928795085,,s2rmq4m1,5489,5489,281111
tfqmr,jacobi,1e-08,500,0,-3,500,0.116455249954015,520.7157785998041,0.8295613586150093,,s2rmq4m1,5489,5489,281111
bcgs,ilu,1e-08,500,1,2,159,0.0791737500112503,9.944137610544058e-07,0.0012586427071634,,s2rmt3m1,5489,5489,219521
bcgs,jacobi,1e-08,500,0,-3,500,0.0781279581133276,0.0519043272705153,1.8650006006455415,,s2rmt3m1,5489,5489,219521
cg,jacobi,1e-08,500,0,-3,500,0.0363257499411702,0.1256894144221525,1.0685772101869548,,s2rmt3m1,5489,5489,219521
fgmres,jacobi,1e-08,500,0,-3,500,0.0594262909144163,10.513574460452675,2.212933668302978,,s2rmt3m1,5489,5489,219521
gmres,ilu,1e-08,500,0,-3,500,0.1268907499033957,0.0002459088990436,1.433335593928614,,s2rmt3m1,5489,5489,219521
gmres,jacobi,1e-08,500,0,-3,500,0.0513001249637454,0.0077947807732686,2.159280450574976,,s2rmt3m1,5489,5489,219521
minres,jacobi,1e-08,500,0,-3,500,0.0467712089885026,0.0247296558151189,1.2935470722780504,,s2rmt3m1,5489,5489,219521
tfqmr,jacobi,1e-08,500,0,-3,500,0.0938787499908357,16.772742309060174,1.146656926271236,,s2rmt3m1,5489,5489,219521
bcgs,ilu,1e-08,500,1,2,349,0.2136429590173065,6.412491622419551e-06,0.0644298518425107,,s3rmq4m1,5489,5489,281111
bcgs,jacobi,1e-08,500,0,-3,500,0.0983933750540018,0.0695629240646014,5.863343724871518,,s3rmq4m1,5489,5489,281111
cg,jacobi,1e-08,500,0,-3,500,0.0473807919770479,1.0534994774118185,4.273444002354893,,s3rmq4m1,5489,5489,281111
fgmres,jacobi,1e-08,500,0,-3,500,0.0695920831058174,0.2968892340625813,5.975920918702748,,s3rmq4m1,5489,5489,281111
gmres,ilu,1e-08,500,0,-3,500,0.1767599580343812,0.0061523713984532,2.037662154268675,,s3rmq4m1,5489,5489,281111
gmres,jacobi,1e-08,500,0,-3,500,0.0591132089029997,0.0090867906727855,6.790584798277337,,s3rmq4m1,5489,5489,281111
minres,jacobi,1e-08,500,0,-3,500,0.057610125048086,0.0046579971207244,4.83806205168639,,s3rmq4m1,5489,5489,281111
tfqmr,jacobi,1e-08,500,0,-3,500,0.1118324168492108,1.0152387134701393,4.664605927327067,,s3rmq4m1,5489,5489,281111
bcgs,ilu,1e-08,500,1,2,205,0.0934518750291317,1.0101621735449297e-05,1.4371686459282116,,s3rmt3m1,5489,5489,219521
bcgs,jacobi,1e-08,500,0,-3,500,0.0714315420482307,0.0171709866695793,4.827566281804647,,s3rmt3m1,5489,5489,219521
cg,jacobi,1e-08,500,0,-3,500,0.0350669999606907,1.027417162654248,5.057774051516263,,s3rmt3m1,5489,5489,219521
fgmres,jacobi,1e-08,500,0,-3,500,0.0555377919226884,1.0074587170337448,8.110873264075298,,s3rmt3m1,5489,5489,219521
gmres,ilu,1e-08,500,0,-3,500,0.1235419171862304,0.0056225742517495,2.164085312195859,,s3rmt3m1,5489,5489,219521
gmres,jacobi,1e-08,500,0,-3,500,0.0476228748448193,0.0242191701890321,8.319290373887982,,s3rmt3m1,5489,5489,219521
minres,jacobi,1e-08,500,0,-3,500,0.0448340829461813,0.0073759941347207,5.75435889295214,,s3rmt3m1,5489,5489,219521
tfqmr,jacobi,1e-08,500,0,-3,500,0.0863676250446587,0.3430001181714945,7.500214056224661,,s3rmt3m1,5489,5489,219521
bcgs,ilu,1e-08,500,1,2,415,0.1767586669884622,1.4200341057830098e-05,0.2679490557771721,,s3rmt3m3,5357,5357,207695
bcgs,jacobi,1e-08,500,0,-3,500,0.0697658751159906,0.0089293666520071,5.589634268941736,,s3rmt3m3,5357,5357,207695
cg,jacobi,1e-08,500,0,-3,500,0.0343786671292036,1.5816737663652465,5.660690417087791,,s3rmt3m3,5357,5357,207695
fgmres,jacobi,1e-08,500,0,-3,500,0.054445540998131,0.9645442046188014,8.413954806819229,,s3rmt3m3,5357,5357,207695
gmres,ilu,1e-08,500,0,-3,500,0.1248584168497473,0.0022403800681525,2.856364745824985,,s3rmt3m3,5357,5357,207695
gmres,jacobi,1e-08,500,0,-3,500,0.0464191669598221,0.0518981203851651,9.219946074437422,,s3rmt3m3,5357,5357,207695
minres,jacobi,1e-08,500,0,-3,500,0.0423097079619765,0.0095970803936234,6.448907613322263,,s3rmt3m3,5357,5357,207695
tfqmr,jacobi,1e-08,500,0,-3,500,0.0863897080998867,1.7844309348642906,5.609632865760822,,s3rmt3m3,5357,5357,207695
fgmres,jacobi,1e-08,500,0,-3,500,0.0040866248309612,1.5925463260810996e-05,0.0632580711619464,,saylr3,1000,1000,3750
minres,jacobi,1e-08,500,0,-8,0,1.2457836419343948e-05,0.0,1.0,,saylr3,1000,1000,3750
tfqmr,jacobi,1e-08,500,1,2,211,0.0014830420259386,1.405246094088136e-07,0.0632455532033676,,saylr3,1000,1000,3750
fgmres,jacobi,1e-08,500,0,-3,500,0.0166907501406967,0.1195253256748753,0.99418357087234,,saylr4,3564,3564,22316
minres,jacobi,1e-08,500,0,-8,0,3.1833071261644363e-05,0.0,1.0,,saylr4,3564,3564,22316
tfqmr,jacobi,1e-08,500,0,-3,500,0.0184097921010106,0.0011258148325264,0.9999771926565848,,saylr4,3564,3564,22316
fgmres,jacobi,1e-08,500,0,-3,500,0.004040207946673,1.3487613586220817e-05,0.0010656958192724,,sherman1,1000,1000,3750
minres,jacobi,1e-08,500,0,-8,0,1.270882785320282e-05,0.0,1.0,,sherman1,1000,1000,3750
tfqmr,jacobi,1e-08,500,1,2,211,0.0015413328073918,1.3808944903064094e-07,2.6101699201404312e-09,,sherman1,1000,1000,3750
fgmres,jacobi,1e-08,500,0,-3,500,0.0090979998931288,5500982393.099044,11216.053932527851,,sherman2,1080,1080,23094
minres,jacobi,1e-08,500,0,-8,1,3.2082898542284966e-05,171199685.5043799,1.0,,sherman2,1080,1080,23094
tfqmr,jacobi,1e-08,500,0,-3,500,0.0136296660639345,81618910.48020189,9961.5884874213,,sherman2,1080,1080,23094
fgmres,jacobi,1e-08,500,0,-3,500,0.0201878328807652,102.1984774998746,0.0560300985717555,,sherman3,5005,5005,20033
minres,jacobi,1e-08,500,0,-3,500,0.0109060830436646,0.0004881477360809,3.58826959987988e-05,,sherman3,5005,5005,20033
tfqmr,jacobi,1e-08,500,0,-3,500,0.0196262078825384,0.0002259863475493,0.0003031642906293,,sherman3,5005,5005,20033
fgmres,jacobi,1e-08,500,1,2,342,0.0031055000144988,2.2589985188380677e-07,1.6232000363282578e-07,,sherman4,1104,1104,3786
minres,jacobi,1e-08,500,0,-3,500,0.0020838330965489,0.0560761049316016,0.0784838703710457,,sherman4,1104,1104,3786
tfqmr,jacobi,1e-08,500,1,2,76,0.0006004581227898,2.1849246352810337e-07,1.2656515168261262e-08,,sherman4,1104,1104,3786
fgmres,jacobi,1e-08,500,1,2,357,0.0104845000896602,4.362481588448034e-05,5.186572842368047e-06,,sherman5,3312,3312,20793
minres,jacobi,1e-08,500,0,-8,2,6.008404307067394e-05,67.29615308506216,0.8096305372230987,,sherman5,3312,3312,20793
tfqmr,jacobi,1e-08,500,1,2,112,0.0037167500704526,2.443784899335305e-07,7.778695450890188e-10,,sherman5,3312,3312,20793
fgmres,jacobi,1e-08,500,0,-3,500,0.0204969157930463,72.8043282894982,42.03970204302022,,shermanACa,3432,3432,25220
minres,jacobi,1e-08,500,0,-8,0,4.0041981264948845e-05,0.0,1.0,,shermanACa,3432,3432,25220
tfqmr,jacobi,1e-08,500,0,-3,500,0.0256389160640537,16199009.403032564,743.695300016888,,shermanACa,3432,3432,25220
fgmres,jacobi,1e-08,500,0,-3,500,0.1597769579384476,2037.5422186107244,860.5604076869178,,shermanACb,18510,18510,145149
minres,jacobi,1e-08,500,0,-8,0,0.0002464998979121,0.0,1.0,,shermanACb,18510,18510,145149
tfqmr,jacobi,1e-08,500,0,-3,500,0.2824714169837534,4.651364173246363e+33,6026181423016.544,,shermanACb,18510,18510,145149
fgmres,jacobi,1e-08,500,0,-3,500,0.046550708822906,14.018576850853432,1.0012660263805362,,shermanACd,6136,6136,53329
minres,jacobi,1e-08,500,0,-8,0,7.233303040266037e-05,0.0,1.0,,shermanACd,6136,6136,53329
tfqmr,jacobi,1e-08,500,0,-3,500,0.0654163330327719,72084451.29159601,0.9999925156773464,,shermanACd,6136,6136,53329
fgmres,jacobi,1e-08,500,0,-3,500,2.0885695829056203,147778160.81720564,5.1563617901459375,,shipsec1,140874,140874,7813404
minres,jacobi,1e-08,500,1,6,2,0.0140737500041723,34005280.67483235,45.09337584496061,,shipsec1,140874,140874,7813404
tfqmr,jacobi,1e-08,500,0,-3,500,3.471455167047679,132.77150802023635,0.8339170665101503,,shipsec1,140874,140874,7813404
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,shl_0,663,663,1687
bcgs,jacobi,1e-08,500,0,-3,500,0.0024633749853819,590.3698136850821,2925.9118091151763,,shl_0,663,663,1687
cg,jacobi,1e-08,500,0,-10,2,2.4667009711265564e-05,76.20942451802695,2083.926783879607,,shl_0,663,663,1687
fgmres,jacobi,1e-08,500,0,-3,500,0.0027793750632554,59.58888897888629,2088.193168234338,,shl_0,663,663,1687
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,shl_0,663,663,1687
gmres,jacobi,1e-08,500,0,-3,500,0.0028813329990953,59.58888897888629,2088.193168234338,,shl_0,663,663,1687
minres,jacobi,1e-08,500,0,-3,500,0.0012630419805645,4.819958086679019,2083.959198698969,,shl_0,663,663,1687
tfqmr,jacobi,1e-08,500,0,-3,500,0.0022932500578463,30639.806609186307,1101.875394843368,,shl_0,663,663,1687
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,shl_200,663,663,1726
bcgs,jacobi,1e-08,500,0,-3,500,0.0024741250090301,2969.189839184525,17130.323127546955,,shl_200,663,663,1726
cg,jacobi,1e-08,500,0,-10,2,1.845904625952244e-05,59.85923776200024,2303.991806502756,,shl_200,663,663,1726
fgmres,jacobi,1e-08,500,0,-3,500,0.0027172081172466,48.37950676794583,2050.851156506088,,shl_200,663,663,1726
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,shl_200,663,663,1726
